iter	F1	Logloss
1711	0.9977241693	0.03473715594
1712	0.9977241693	0.03470293542
1713	0.9977241693	0.03470149855
1714	0.9977241693	0.03469389519
1715	0.9977241693	0.03469246797
1716	0.9977241693	0.0346886484
1717	0.9977241693	0.03468613606
1718	0.9977241693	0.03466713847
1719	0.9977241693	0.03463705269
1720	0.9977241693	0.03462769182
1721	0.9977241693	0.03461653461
1722	0.9977241693	0.03460726911
1723	0.9977241693	0.03456397147
1724	0.9977241693	0.03456078454
1725	0.9977241693	0.03455150585
1726	0.9977241693	0.03455009099
1727	0.9977241693	0.03454692824
1728	0.9977241693	0.03453139447
1729	0.9977241693	0.03452765275
1730	0.9977241693	0.03452624376
1731	0.9977241693	0.03449959372
1732	0.9977241693	0.03449552831
1733	0.9977241693	0.03445819735
1734	0.9977241693	0.03442468393
1735	0.9977241693	0.03438273478
1736	0.9977241693	0.03433573915
1737	0.9977241693	0.03432081345
1738	0.9977241693	0.03431941995
1739	0.9977241693	0.03430246866
1740	0.9977241693	0.03428624942
1741	0.9977241693	0.03427535239
1742	0.9977241693	0.03426632387
1743	0.9977241693	0.03422376571
1744	0.9977241693	0.03422239172
1745	0.9977241693	0.03421450301
1746	0.9977241693	0.03415106194
1747	0.9977241693	0.03413592208
1748	0.9977241693	0.03412057863
1749	0.9977241693	0.0340626545
1750	0.9977241693	0.0340205887
1751	0.9977241693	0.03401949982
1752	0.9977241693	0.03399660395
1753	0.9977241693	0.0339795081
1754	0.9977241693	0.03396491931
1755	0.9977241693	0.03396095528
1756	0.9977241693	0.03394919728
1757	0.9977241693	0.03394185327
1758	0.9977241693	0.03388809226
1759	0.9977241693	0.03385558363
1760	0.9977241693	0.03385422795
1761	0.9977241693	0.03385029301
1762	0.9977241693	0.03383554684
1763	0.9977241693	0.03380340143
1764	0.9977241693	0.03374694898
1765	0.9981801638	0.03371118532
1766	0.9981801638	0.03370984055
1767	0.9981801638	0.03364832132
1768	0.9981801638	0.03363681106
1769	0.9981801638	0.03362229427
1770	0.9981801638	0.03361360484
1771	0.9981801638	0.03358529923
1772	0.9981801638	0.03354468146
1773	0.9981801638	0.03349058695
1774	0.9981801638	0.03345863672
1775	0.9981801638	0.03345771905
1776	0.9981801638	0.03345680715
1777	0.9981801638	0.03344231988
1778	0.9981801638	0.03343480309
1779	0.9981801638	0.03343389681
1780	0.9981801638	0.03342906764
1781	0.9981801638	0.03341496877
1782	0.9981801638	0.03340063022
1783	0.9981801638	0.03339465803
1784	0.9981801638	0.03336333825
1785	0.9981801638	0.03336186043
1786	0.9981801638	0.03335146566
1787	0.9981801638	0.03329977567
1788	0.9981801638	0.03324491012
1789	0.9981801638	0.03320426253
1790	0.9981801638	0.03319950284
1791	0.9981801638	0.03318825152
1792	0.9981801638	0.03312872383
1793	0.9981801638	0.03310391485
1794	0.9981801638	0.03308978268
1795	0.9981801638	0.03308889081
1796	0.9981801638	0.03307147699
1797	0.9981801638	0.03303153607
1798	0.9981801638	0.03302569177
1799	0.9981801638	0.03301186212
1800	0.9981801638	0.03301097259
1801	0.9981801638	0.03300407177
1802	0.9981801638	0.03299826467
1803	0.9981801638	0.03299356828
1804	0.9981801638	0.03296292506
1805	0.9981801638	0.03296204509
1806	0.9981801638	0.03294818788
1807	0.9981801638	0.03294731334
1808	0.9981801638	0.03294005011
1809	0.9981801638	0.03291250497
1810	0.9981801638	0.03289800894
1811	0.9981801638	0.03289336594
1812	0.9981801638	0.03286634828
1813	0.9981801638	0.03285535032
1814	0.9981801638	0.03284855202
1815	0.9981801638	0.03284281115
1816	0.9981801638	0.03280290445
1817	0.9981801638	0.0327433409
1818	0.9981801638	0.03270438319
1819	0.9981801638	0.03269072759
1820	0.9981801638	0.03267389263
1821	0.9981801638	0.03264984695
1822	0.9981801638	0.03259254306
1823	0.9981801638	0.03257561028
1824	0.9981801638	0.03257474808
1825	0.9981801638	0.03253608309
1826	0.9981801638	0.03253522445
1827	0.9981801638	0.03252807484
1828	0.9981801638	0.03251363471
1829	0.9981801638	0.0324937094
1830	0.9981801638	0.03249143038
1831	0.9981801638	0.03248576606
1832	0.9981801638	0.03246920783
1833	0.9981801638	0.0324669463
1834	0.9981801638	0.03244215167
1835	0.9981801638	0.03240290517
1836	0.9981801638	0.03239837044
1837	0.9981801638	0.03238370534
1838	0.9981801638	0.03237555398
1839	0.9981801638	0.03236222157
1840	0.9981801638	0.03235516165
1841	0.9981801638	0.03234108995
1842	0.9981801638	0.03232093649
1843	0.9981801638	0.03227192259
1844	0.9981801638	0.03226126992
1845	0.9981801638	0.03225566424
1846	0.9981801638	0.03224258964
1847	0.9981801638	0.03223560338
1848	0.9981801638	0.03222246826
1849	0.9981801638	0.0321890834
1850	0.9981801638	0.03217290728
1851	0.9981801638	0.03216601707
1852	0.9981801638	0.032153312
1853	0.9981801638	0.03210112468
1854	0.9981801638	0.03207483512
1855	0.9981801638	0.03204550977
1856	0.9981801638	0.03202041256
1857	0.9981801638	0.03199714879
1858	0.9981801638	0.03199160688
1859	0.9981801638	0.03193619311
1860	0.9981801638	0.03190948442
1861	0.9981801638	0.0319039872
1862	0.9981801638	0.0318911485
1863	0.9981801638	0.03188312007
